2025-10-08 18:02:42.672 | DEBUG    | live_recognizer:announce_theses:934 - 🔊 Тезис 3/5 (2/2): Великая Китайская стена - оборонительное сооружени...
2025-10-08 18:02:43.068 | DEBUG    | tts_google:synth:106 - Синтезировано 183692 байт для текста: Великая Китайская стена - оборонительное сооружени...
2025-10-08 18:02:43.069 | DEBUG    | live_recognizer:_speak_text:1517 - Наушники - микрофон продолжает слушать (TTS 3.8с)
2025-10-08 18:02:43.296 | DEBUG    | live_recognizer:_handle_foreign_segment_with_asr:786 - ⏱️  [segment-worker-1] ASR обработка: 1165мс (аудио 3.26с)
2025-10-08 18:02:43.297 | INFO     | live_recognizer:_handle_foreign_text:806 - Чужой голос (ASR): История Чечни
2025-10-08 18:02:43.297 | DEBUG    | live_recognizer:_handle_foreign_text:827 - Контекст: 1 реплик, текущий вопрос: История Чечни
2025-10-08 18:02:44.162 | DEBUG    | live_recognizer:_handle_foreign_text:847 - ⏱️  Gemini API: 864мс
2025-10-08 18:02:44.162 | INFO     | live_recognizer:_handle_foreign_text:863 - Сгенерированы тезисы (5): ['Чечня - субъект Российской Федерации', 'Грозный - столица Чеченской Республики', 'Ичкерия - историческое название части Чечни', 'Кавказская война - длительный конфликт XIX века', 'Первая чеченская война началась в тысяча девятьсот девяносто четвертом году']
2025-10-08 18:02:44.162 | INFO     | live_recognizer:start_new_question:275 - 🎤 Новый вопрос: 5 тезисов
2025-10-08 18:02:44.162 | INFO     | live_recognizer:_handle_foreign_text:874 - 🚨 Новый вопрос с новыми тезисами - прерываем старые тезисы
2025-10-08 18:02:44.201 | DEBUG    | live_recognizer:_speak_text:1554 - TTS прервано после воспроизведения
2025-10-08 18:02:44.202 | INFO     | live_recognizer:announce_theses:941 - ⚠️ Прервано после озвучки тезиса 3 (2/2)
2025-10-08 18:02:44.202 | DEBUG    | live_recognizer:announce_theses:966 - 🎤 Озвучка тезисов остановлена (gen 0)
2025-10-08 18:02:44.293 | DEBUG    | live_recognizer:_handle_foreign_text:886 - sd.stop() вызван для прерывания озвучки
2025-10-08 18:02:44.293 | INFO     | live_recognizer:_handle_foreign_text:906 - ⏱️  ИТОГО обработка вопроса: 996мс
2025-10-08 18:02:44.294 | DEBUG    | live_recognizer:announce_theses:912 - 🎤 Начинаю озвучку тезисов (поколение 1)
2025-10-08 18:02:44.294 | DEBUG    | live_recognizer:announce_theses:934 - 🔊 Тезис 1/5 (1/2): Чечня - субъект Российской Федерации...
2025-10-08 18:02:44.523 | DEBUG    | tts_google:synth:106 - Синтезировано 87928 байт для текста: Чечня - субъект Российской Федерации...
2025-10-08 18:02:44.524 | DEBUG    | live_recognizer:_speak_text:1517 - Наушники - микрофон продолжает слушать (TTS 1.8с)
2025-10-08 18:02:46.495 | DEBUG    | live_recognizer:_handle_foreign_segment_with_asr:778 - 📏 Длина сегмента: 2.92с
2025-10-08 18:02:46.746 | DEBUG    | live_recognizer:announce_theses:934 - 🔊 Тезис 1/5 (2/2): Чечня - субъект Российской Федерации...
2025-10-08 18:02:47.088 | DEBUG    | tts_google:synth:106 - Синтезировано 87928 байт для текста: Чечня - субъект Российской Федерации...
2025-10-08 18:02:47.089 | DEBUG    | live_recognizer:_speak_text:1517 - Наушники - микрофон продолжает слушать (TTS 1.8с)
2025-10-08 18:02:47.253 | DEBUG    | asr_transcriber:_postprocess:156 - [ASR] Filtered banned keyword: продолжение следует
2025-10-08 18:02:47.254 | DEBUG    | live_recognizer:_handle_foreign_segment_with_asr:786 - ⏱️  [segment-worker-1] ASR обработка: 758мс (аудио 2.92с)
2025-10-08 18:02:47.254 | INFO     | live_recognizer:_handle_foreign_text:799 - Чужой голос (ASR: пусто)
2025-10-08 18:02:47.623 | DEBUG    | live_recognizer:_handle_foreign_segment_with_asr:778 - 📏 Длина сегмента: 0.94с
2025-10-08 18:02:48.404 | DEBUG    | asr_transcriber:_postprocess:156 - [ASR] Filtered banned keyword: субтитр
2025-10-08 18:02:48.405 | DEBUG    | live_recognizer:_handle_foreign_segment_with_asr:786 - ⏱️  [segment-worker-1] ASR обработка: 782мс (аудио 0.94с)
2025-10-08 18:02:48.405 | INFO     | live_recognizer:_handle_foreign_text:799 - Чужой голос (ASR: пусто)
2025-10-08 18:02:48.518 | DEBUG    | live_recognizer:_handle_foreign_segment_with_asr:778 - 📏 Длина сегмента: 0.60с
2025-10-08 18:02:49.129 | DEBUG    | live_recognizer:_handle_foreign_segment_with_asr:786 - ⏱️  [segment-worker-1] ASR обработка: 610мс (аудио 0.60с)
2025-10-08 18:02:49.129 | INFO     | live_recognizer:_handle_foreign_text:799 - Чужой голос (ASR: пусто)
2025-10-08 18:02:49.464 | DEBUG    | live_recognizer:announce_theses:934 - 🔊 Тезис 2/5 (1/2): Грозный - столица Чеченской Республики...
2025-10-08 18:02:49.826 | DEBUG    | tts_google:synth:106 - Синтезировано 86364 байт для текста: Грозный - столица Чеченской Республики...
2025-10-08 18:02:49.827 | DEBUG    | live_recognizer:_speak_text:1517 - Наушники - микрофон продолжает слушать (TTS 1.8с)
2025-10-08 18:02:49.856 | INFO     | live_recognizer:live_verify:1378 - ⚠️ Остановлено пользователем (Ctrl+C)
2025-10-08 18:02:50.061 | DEBUG    | live_recognizer:_speak_text:1554 - TTS прервано после воспроизведения
2025-10-08 18:02:50.061 | INFO     | live_recognizer:announce_theses:941 - ⚠️ Прервано после озвучки тезиса 2 (1/2)
2025-10-08 18:02:50.061 | DEBUG    | live_recognizer:announce_theses:966 - 🎤 Озвучка тезисов остановлена (gen 1)
2025-10-08 18:02:50.155 | INFO     | live_recognizer:live_verify:1399 - ✅ Остановка завершена
